"CustomerNo","fk_catalog_segment","sku_simple","id_catalog_simple","avg_size","prediction","simple_list","cluster_total","profiles"
2706215,1,"BR408SH22SSJINDFAS-3121111",3121111,24.4,"TRUE","3121109:0.49,3121111:0.49,3121113:0.36,3121115:0.32,3121117:0.31,3121119:0.24",2,2
2706215,1,"LA409SH09HPIINDFAS-1815516",1815516,23.55,"TRUE","1815516:0.50,1815517:0.50,1815515:0.44,1815518:0.42,1815519:0.35,1815520:0.33",2,2
2706215,1,"DO690SH63NDGINDFAS-2044551",2044551,24.3,"TRUE","2044550:0.50,2044551:0.50,2044549:0.44,2044552:0.42,2044553:0.35,2044554:0.33",2,2
2706215,1,"MO651SH76GSHINDFAS-3686965",3686965,24,"TRUE","3686963:0.47,3686965:0.47,3686967:0.45,3686961:0.40,3686969:0.38,3686973:0.33,3686959:0.32,3686971:0.32",2,2
2707506,1,"AL009SH40UGPINDFAS-3772051",3772051,24.77,"FALSE","3772049:0.56,3772051:0.52,3772053:0.43,3772055:0.35",8,4
2707506,1,"MI162SH06JEVINDFAS-3220711",3220711,24.3,"TRUE","3220711:0.58,3220713:0.49,3220709:0.48,3220715:0.41,3220707:0.41,3220717:0.33",8,4
2707756,1,"CA027SH70EPXINDFAS-3386379",3386379,22.9,"FALSE","3386381:0.48,3386383:0.40,3386379:0.37,3386377:0.32,3386385:0.30,3386387:0.24",4,3
2708629,3,"KI446SH87LKYINDFAS-2221253",2221253,21.75,"FALSE","2221252:0.60,2221253:0.58,2221251:0.57,2221254:0.55,2221250:0.53,2221255:0.52,2221249:0.50",1,1
2709339,2,"RE104SH90LHPINDFAS-2754317",2754317,26,"FALSE","2754323:0.49,2754321:0.42,2754319:0.36,2754317:0.28,2754315:0.26,2754313:0.24",6,4
2709339,2,"LO087SH22OJLINDFAS-3761475",3761475,27.94,"TRUE","3761475:0.49,3761477:0.41,3761473:0.40,3761479:0.32,3761471:0.31,3761481:0.22",6,4
2709339,2,"LO087SH24OJJINDFAS-3761463",3761463,27.94,"TRUE","3761463:0.49,3761465:0.41,3761461:0.40,3761467:0.32,3761459:0.31,3761469:0.22",6,4
2710024,2,"WO136SH67BLGINDFAS-2020734",2020734,27.9,"NOPRED","2020730:0.40,2020733:0.40,2020731:0.40,2020732:0.40,2020734:0.39",1,1
2710895,1,"ZC657SH60KMLINDFAS-3045019",3045019,25,"FALSE","3045021:0.60,3045019:0.52,3045023:0.51,3045017:0.43,3045015:0.33,3045013:0.28",6,2
2711792,2,"PR101SH86GJTINDFAS-2917919",2917919,27.3,"FALSE","2917915:0.33,2917913:0.31,2917911:0.29,2917917:0.28,2917919:0.28",5,4
2711792,2,"UN573SH48XGTINDFAS-2897171",2897171,29.4,"TRUE","2897171:0.42,2897173:0.39,2897169:0.35,2897167:0.32,2897163:0.32,2897165:0.26",5,4
2711834,1,"LA037SH52HSLINDFAS-1871877",1871877,25.7,"TRUE","1871877:0.41,1871876:0.36,1871878:0.32,1871875:0.26,1871874:0.18,1871873:0.14",10,5
2713272,1,"IN071SH84FWDINDFAS-1811716",1811716,23.3,"TRUE","1811716:0.67,1811717:0.64,1811715:0.57,1811718:0.52,1811719:0.42,1811720:0.31",3,1
2713865,2,"RE104SH39YDWINDFAS-1907440",1907440,27.9,"FALSE","1907439:0.57,1907440:0.55,1907438:0.49,1907436:0.40,1907437:0.40,1907435:0.39",1,1
2717456,1,"CA028SH42JJTINDFAS-977292",977292,24.3,"FALSE","977293:0.56,977292:0.54,977294:0.48,977291:0.44,977295:0.40,977290:0.40",1,1
2718063,1,"TO327SH44ZBJINDFAS-3934407",3934407,25.3,"FALSE","3934403:0.51,3934405:0.51,3934407:0.42,3934409:0.33,3934411:0.25,3934413:0.16",7,4
2718063,1,"TO327SH42ZBLINDFAS-3934419",3934419,25.3,"FALSE","3934415:0.51,3934417:0.51,3934419:0.42,3934421:0.33,3934423:0.25,3934425:0.16",7,4
2718063,1,"AL007SH44EBBINDFAS-2618975",2618975,23.622,"FALSE","2618977:0.53,2618979:0.47,2618975:0.46,2618981:0.37,2618973:0.36,2618983:0.31,2618971:0.30",7,4
2718063,1,"AL007SH44EBBINDFAS-2618975",2618975,23.622,"FALSE","2618977:0.53,2618979:0.47,2618975:0.46,2618981:0.37,2618973:0.36,2618983:0.31,2618971:0.30",7,4
2719364,1,"LA037SH56UTJINDFAS-2411169",2411169,26.6,"TRUE","2411169:0.37,2411167:0.33,2411165:0.26,2411163:0.18,2411161:0.16,2411171:0.14",12,5
2721944,2,"TI895SH48DITINDFAS-1020867",1020867,25.5,"FALSE","1020869:0.57,1020870:0.56,1020868:0.51,1020871:0.49,1020867:0.44,1020872:0.43,1020875:0.39,1020873:0.38,1020874:0.37",1,1
272316,1,"IN071SH30DIVINDFAS-3382655",3382655,24.7,"FALSE","3382653:0.44,3382655:0.37,3382651:0.37,3382657:0.31,3382649:0.31,3382659:0.26",5,4
2724013,2,"UR334SH10TAJINDFAS-3361215",3361215,27.6,"FALSE","3361217:0.57,3361215:0.55,3361219:0.48,3361213:0.45,3361211:0.40,3361209:0.39",1,1
2729304,2,"DC114SH64DCLINDFAS-3795665",3795665,27,"FALSE","3795663:0.56,3795665:0.51,3795661:0.43,3795667:0.40,3795669:0.37,3795671:0.36,3795673:0.28",1,1
2730848,2,"RE104SH22UXPINDFAS-2361735",2361735,26,"FALSE","2361737:0.38,2361739:0.37,2361741:0.32,2361735:0.32,2361733:0.29,2361731:0.28",6,5
2731458,1,"RE105SH48JVZINDFAS-1036298",1036298,23.5,"TRUE","1036298:0.53,1036300:0.40,1036299:0.39,1036301:0.38",1,1
2731502,1,"PI727SH58PHDINDFAS-2166385",2166385,24.1,"TRUE","2166385:0.59,2166384:0.53,2166386:0.49,2166383:0.45,2166388:0.40,2166387:0.40",1,1
2731502,1,"PA688SH14MHLINDFAS-2993251",2993251,23.5,"FALSE","2993253:0.59,2993251:0.53,2993255:0.45,2993249:0.39,2993257:0.37,2993247:0.33",1,1
2731502,1,"YE982SH72ZEPINDFAS-1740970",1740970,24.5,"FALSE","1740969:0.59,1740970:0.53,1740968:0.52,1740971:0.46,1740972:0.40,1740973:0.37",1,1
2731727,1,"ZC657SH98XIRINDFAS-2897481",2897481,25,"TRUE","2897481:0.57,2897483:0.50,2897479:0.48,2897485:0.41,2897477:0.38,2897475:0.31",3,2
2732537,1,"PI727SH52MAHINDFAS-2874637",2874637,24.1,"TRUE","2874637:0.53,2874639:0.49,2874635:0.45,2874641:0.40,2874633:0.37,2874643:0.32",5,2
2732537,1,"PI727SH56MADINDFAS-2874613",2874613,24.1,"TRUE","2874613:0.53,2874615:0.49,2874611:0.45,2874617:0.40,2874609:0.37,2874619:0.32",5,2
2733,1,"EZ981SH05XWKINDFAS-2067272",2067272,23.9,"TRUE","2067272:0.38,2067273:0.38,2067271:0.37,2067274:0.35,2067275:0.30,2067276:0.25",8,4
2733,1,"SO714SH62BONINDFAS-3203865",3203865,23.3,"TRUE","3203865:0.39,3203867:0.39,3203869:0.38,3203863:0.33,3203871:0.32",8,4
2733518,1,"LA037SH74UWNINDFAS-2411661",2411661,26.6,"TRUE","2411661:0.58,2411659:0.56,2411657:0.44,2411655:0.28,2411653:0.18,2411651:0.18",7,3
273361,1,"LE080SH00AJVINDFAS-3787533",3787533,25.7,"TRUE","3787531:0.60,3787533:0.60,3787529:0.56,3787527:0.47,3787525:0.37,3787523:0.33",4,2
2734440,2,"BU024SH75FMQINDFAS-761412",761412,26.3,"TRUE","761412:0.50,761415:0.49,761414:0.44,761413:0.43,761411:0.43,761410:0.37",2,2
2734844,1,"LE080SH82AKNINDFAS-3787637",3787637,25.1,"FALSE","3787639:0.48,3787641:0.48,3787637:0.45,3787635:0.38,3787633:0.30,3787631:0.26",4,3
273490,1,"MI162SH08JIPINDFAS-3221303",3221303,25.55,"FALSE","3221305:0.57,3221303:0.49,3221301:0.41,3221299:0.39,3221297:0.31,3221295:0.29",3,2
2735244,1,"LE080SH58AHPINDFAS-3787175",3787175,23.5,"NOPRED","3787175:0.33,3787181:0.33,3787183:0.32,3787185:0.32,3787179:0.32,3787177:0.31",8,4
2735244,1,"LE080SH60AHNINDFAS-3787167",3787167,24.5,"NOPRED","3787163:0.33,3787169:0.33,3787171:0.32,3787173:0.32,3787167:0.32,3787165:0.31",8,4
2736329,2,"PR101SH23NMAINDFAS-1312897",1312897,25.7,"FALSE","1312900:0.51,1312899:0.43,1312897:0.40,1312898:0.40,1312896:0.39",1,1
2738624,2,"AL005SH78XPPINDFAS-3780925",3780925,26.7,"FALSE","3780927:0.57,3780929:0.55,3780925:0.49,3780923:0.40,3780921:0.36,3780919:0.32",6,3
2741409,1,"LA037SH90UVXINDFAS-2411559",2411559,23.8,"FALSE","2411561:0.43,2411559:0.39,2411563:0.37,2411557:0.30,2411565:0.28,2411555:0.25",5,3
2741601,2,"EG045SH26FBPINDFAS-2801977",2801977,26,"TRUE","2801977:0.50,2801979:0.47,2801975:0.47,2801981:0.46,2801973:0.43,2801983:0.39",2,2
2743478,1,"TO327SH92ZDJINDFAS-3934723",3934723,27.3,"FALSE","3934721:0.59,3934723:0.52,3934719:0.50,3934725:0.42,3934717:0.40,3934713:0.40,3934715:0.39",1,1
2745901,2,"UN573SH81QQWINDFAS-2052800",2052800,30.2,"FALSE","2052797:0.56,2052796:0.53,2052798:0.45,2052795:0.43,2052799:0.38,2052800:0.35",1,1
274849,1,"AL007SH10ECJINDFAS-2619193",2619193,24.384,"TRUE","2619193:0.56,2619195:0.49,2619191:0.48,2619197:0.39,2619189:0.38",3,2
2749619,1,"FI739SH40JAPINDFAS-3277919",3277919,23,"TRUE","3277919:0.67,3277921:0.59,3277923:0.51,3277925:0.43,3277927:0.36,3277929:0.33",2,1
2749619,1,"FI739SH88JCPINDFAS-3278231",3278231,23.5,"TRUE","3278231:0.59,3278233:0.51,3278235:0.43,3278237:0.36,3278239:0.33,3278241:0.32",2,1
2749619,1,"HY945SH82PQJINDFAS-1369749",1369749,23,"TRUE","1369749:0.67,1369750:0.58,1369751:0.47,1369752:0.36,1369753:0.33,1369754:0.33",2,1
2751457,1,"RE105SH26IKFINDFAS-1246424",1246424,23.5,"TRUE","1246424:0.59,1246425:0.43,1246426:0.28,1246427:0.21",5,2
2751852,1,"AL007SH50TWRINDFAS-2177617",2177617,24.384,"TRUE","2177617:0.65,2177618:0.57,2177616:0.56,2177619:0.46,2177620:0.38",2,1
275190,1,"SO714SH68XMDINDFAS-3780383",3780383,24.7,"TRUE","3780383:0.66,3780385:0.66,3780381:0.55,3780379:0.43,3780377:0.33",3,1
275750,1,"CA027SH90XWFINDFAS-3253407",3253407,23.8,"FALSE","3253409:0.33,3253407:0.32,3253405:0.28,3253411:0.28,3253403:0.24,3253413:0.22",5,5
275820,1,"AD004SH13QSWINDFAS-1540359",1540359,25.7,"TRUE","1540359:0.58,1540358:0.50,1540360:0.47,1540361:0.36,2629575:0.27",1,1
2759325,1,"MY465SH72EOPINDFAS-2322849",2322849,24.3,"FALSE","2322850:0.71,2322851:0.62,2322849:0.60,2322852:0.51,2322848:0.47,2322847:0.38",3,1
2761488,1,"RE105SH92TWDINDFAS-3483823",3483823,24.5,"FALSE","3483821:0.42,3483825:0.42,3483823:0.41,3483827:0.33",3,3
2761488,1,"MB095SH50QGBINDFAS-1319530",1319530,24.3,"TRUE","1319530:0.43,1319529:0.43,1319532:0.43,1319531:0.37,1319528:0.37,1319533:0.36",3,3
2761488,1,"CO042SH25MVAINDFAS-2161211",2161211,24,"TRUE","2161213:0.40,2161210:0.40,2161211:0.40,2161212:0.39,2161214:0.38,2161209:0.34",3,3
2763,1,"LA037SH96UVRINDFAS-2411527",2411527,25.7,"TRUE","2411527:0.69,2411525:0.61,2411529:0.54,2411523:0.42,2411519:0.29,2411521:0.28",3,1
2763371,3,"DI040SH57QTIINDFAS-1215587",1215587,18.62,"TRUE","1215587:0.52,1215586:0.49,1215585:0.46,1215584:0.42,1215582:0.40,1215583:0.40",1,1
2764584,1,"ZC657SH50SJDINDFAS-3840263",3840263,25.55,"FALSE","3840255:0.52,3840257:0.44,3840263:0.40,3840265:0.40,3840259:0.40,3840261:0.40",1,1
2765120,2,"AN429SH20UBNINDFAS-2408631",2408631,26.7,"FALSE","2408629:0.58,2408631:0.57,2408627:0.49,2408633:0.49,2408635:0.39,2408625:0.29",4,2
2766121,2,"FI053SH43JLCINDFAS-1760131",1760131,26.04,"TRUE","1760131:0.50,1760130:0.43,1760132:0.43,1760129:0.36,1760133:0.35,1760134:0.28",12,5
276630,1,"CA027SH38VPHINDFAS-2299413",2299413,25.7,"TRUE","2299413:0.77,2299412:0.68,2299414:0.60,2299411:0.47,2299410:0.31,2299409:0.21",6,1
2766661,1,"TR637SH52NMXINDFAS-4146307",4146307,22.6,"TRUE","4146307:0.68,4146309:0.63,4146305:0.58,4146311:0.47,4146313:0.33,4146315:0.25",4,1
276858,2,"SU068SH29ALMINDFAS-3998286",3998286,25.4,NA,"3998288:0.53,3998290:0.52,3998286:0.46,3998292:0.44,3998294:0.37",3,2
276948,1,"ST446SH42FFDINDFAS-2324308",2324308,23.5,NA,"2324308:0.37,2324307:0.37,2324306:0.36,2324309:0.35,2324305:0.31,2324310:0.31,2324311:0.24",4,4
276948,1,"ST446SH84ZGTINDFAS-2127731",2127731,22.5,NA,"2127732:0.37,2127731:0.37,2127733:0.35,2127730:0.31,2127734:0.31,2127735:0.24",4,4
276948,1,"AL007SH21HWGINDFAS-2272069",2272069,22.86,"FALSE","2272068:0.37,2272070:0.37,2272071:0.37,2272069:0.36,2272072:0.32,2272073:0.26,2272074:0.25",4,4
276948,1,"ST446SH00SFRINDFAS-3240043",3240043,22.5,NA,"3240045:0.37,3240043:0.37,3240047:0.35,3240041:0.31,3240049:0.31,3240051:0.24",4,4
276948,1,"ST446SH48SHRINDFAS-3240345",3240345,23,NA,"3240345:0.38,3240347:0.37,3240343:0.37,3240341:0.36,3240349:0.35,3240351:0.31",4,4
276948,1,"ST446SH00SFRINDFAS-3240045",3240045,23.5,NA,"3240045:0.37,3240043:0.37,3240047:0.35,3240041:0.31,3240049:0.31,3240051:0.24",4,4
2773245,1,"SA336SH75WWQINDFAS-2065760",2065760,25,"TRUE","2065760:0.67,2065761:0.58,2065759:0.56,2065758:0.44,2065757:0.36",2,1
2773435,1,"NE717SH62CXDINDFAS-3206615",3206615,23.55,"TRUE","3206615:0.50,3206625:0.44,3206617:0.41,3206619:0.38,3206621:0.33,3206623:0.27",4,3
2774614,1,"MY465SH92GFJINDFAS-3390447",3390447,23,"TRUE","3390447:0.57,3390449:0.50,3390451:0.40,3390453:0.31,3390455:0.29,3390457:0.29",3,2
2775190,3,"DI040SH58QTHINDFAS-1215576",1215576,14.39,"FALSE","1215578:0.60,1215577:0.57,1215579:0.57,1215576:0.53,1215580:0.53,1215581:0.50",1,1
2775650,1,"LA037SH72VEHINDFAS-2412863",2412863,22.9,"FALSE","2412865:0.64,2412863:0.58,2412861:0.50,2412867:0.47,2412869:0.34,2412871:0.20",18,5
277782,1,"AL009SH42UGNINDFAS-3772041",3772041,24.13,"FALSE","3772047:0.35,3772043:0.34,3772045:0.33,3772041:0.29",7,5
2785279,1,"MI162SH36FBVINDFAS-1867113",1867113,24.3,"TRUE","1867113:0.60,1867114:0.50,1867112:0.50,1867115:0.43,1867111:0.42,1867116:0.40",1,1
2785339,2,"BU024SH88EDBINDFAS-2856105",2856105,28.1,"TRUE","2856105:0.54,2856103:0.49,2856101:0.42,2856099:0.35,2856097:0.27,2856095:0.22",5,2
2785339,2,"BU024SH75FMQINDFAS-761415",761415,28.1,"TRUE","761415:0.54,761414:0.49,761413:0.42,761412:0.35,761411:0.27,761410:0.22",5,2
2790339,2,"LI693SH16CFBINDFAS-2676705",2676705,26,"TRUE","2676705:0.50,2676711:0.44,2676709:0.44,2676707:0.44,2676703:0.44,2676701:0.39,2676713:0.33",2,2
2792142,1,"PI727SH04HJRINDFAS-3393789",3393789,24.1,"TRUE","3393789:0.68,3393791:0.63,3393787:0.58,3393793:0.51,3393785:0.48,3393795:0.40",3,1
2792456,1,"CA027SH19JTKINDFAS-2216415",2216415,23.8,"TRUE","2216415:0.54,2216416:0.45,2216414:0.43,2216418:0.42,2216413:0.36,2216417:0.35",3,2
2793469,1,"CO151SH04OQDINDFAS-594693",594693,23,"TRUE","594693:0.65,594694:0.56,594695:0.45,594696:0.35,594697:0.29",13,3
2794147,1,"CA028SH33FTQINDFAS-1295537",1295537,24.3,"TRUE","1295537:0.62,1295538:0.52,1295536:0.51,1295539:0.44,1295535:0.43,1295540:0.35",17,4
2794471,1,"FI537SH38XFDINDFAS-1551712",1551712,25.55,"FALSE","1551713:0.50,1551710:0.50,1551712:0.42,1551711:0.42,1551709:0.41,1551708:0.35",2,2
2795649,2,"NI091SH02AKNINDFAS-2611823",2611823,28,"FALSE","2611821:0.59,2611819:0.47,2611823:0.46,2611825:0.37,2611827:0.36,2611817:0.35",1,1
2798389,1,"ZC657SH07RCEINDFAS-940216",940216,24.3,"TRUE","940216:0.70,940217:0.59,940215:0.58,940218:0.50,940214:0.49,940219:0.39",6,2
2798863,3,"DI040SH33KASINDFAS-1985549",1985549,19.47,"FALSE","1985547:0.59,1985548:0.58,1985546:0.56,1985549:0.54,1985545:0.52,1985550:0.51,1985544:0.49,1985551:0.47,1985543:0.46,1985552:0.44,1985553:0.41,1985554:0.39",1,1
2798985,1,"CA027SH94EOZINDFAS-3386237",3386237,23.8,"FALSE","3386235:0.42,3386237:0.41,3386239:0.37,3386233:0.37,3386241:0.29,3386243:0.28",3,3
2799804,1,"TW490SH95WJGINDFAS-2247158",2247158,23.55,"TRUE","2247158:0.67,2247157:0.58,2247159:0.55,2247160:0.44,2247161:0.36,2247162:0.33",2,1
2803090,1,"ZC657SH42ZXTINDFAS-3610907",3610907,23.55,"TRUE","3610907:0.60,3610905:0.52,3610909:0.50,3610915:0.40,3610913:0.40,3610911:0.40",1,1
2803107,1,"RE105SH25ALMINDFAS-1285074",1285074,26.5,"TRUE","1285074:0.59,1285073:0.53,1285072:0.38,1285071:0.24",7,2
2804559,1,"MI162SH84JFRINDFAS-3220845",3220845,25,"TRUE","3220843:0.50,3220845:0.50,3220847:0.44,3220841:0.41,3220849:0.36,3220839:0.35",4,2
2805304,1,"MI162SH34JHPINDFAS-3221147",3221147,24.3,"TRUE","3221139:0.50,3221147:0.50,3221149:0.44,3221141:0.42,3221145:0.41,3221143:0.35",2,2
2805304,3,"DI040SH63PQQINDFAS-689063",689063,16.08,"FALSE","689066:0.49,689065:0.46,689064:0.43,689062:0.40,812865:0.40,689063:0.40",1,1
2805304,3,"DI040SH60YULINDFAS-1797586",1797586,16.08,"FALSE","1797589:0.49,1797588:0.46,1797587:0.43,1797585:0.40,1797584:0.40,1797586:0.40",1,1
2805530,1,"CA027SH16XAHINDFAS-2896265",2896265,24.9,"TRUE","2896269:0.42,2896265:0.42,2896267:0.38,2896263:0.31,2896259:0.29,2896261:0.28",3,3
2806329,2,"EG045SH08PVBINDFAS-2940299",2940299,26.7,"FALSE","2940297:0.49,2940293:0.42,2940299:0.36,2940295:0.33,2940289:0.33,2940291:0.33",2,2
2808318,2,"BA978SH43OOYINDFAS-1475342",1475342,26.3,"FALSE","1475344:0.38,1475345:0.38,1475343:0.33,1475342:0.28,1475341:0.23,1475340:0.18",9,4
2808682,1,"BL542SH95RYAINDFAS-2000071",2000071,25.5,"TRUE","2000071:0.59,2000070:0.52,2000072:0.51,2000069:0.45,2000068:0.38,2000067:0.31,2000066:0.24",6,3
2808682,1,"TW490SH94WJHINDFAS-2247168",2247168,26.2,"FALSE","2247167:0.60,2247166:0.52,2247168:0.51,2247165:0.43,2247164:0.32,2247163:0.24",6,3
2810885,1,"LA037SH50HSNINDFAS-1871887",1871887,23.8,"FALSE","1871888:0.54,1871887:0.45,1871889:0.44,1871886:0.33,1871890:0.32,1871885:0.29",3,2
2811436,2,"VA131SH10ONTINDFAS-3762143",3762143,26.26,"TRUE","3762143:0.44,3762145:0.34,3762151:0.33,3762147:0.33,3762149:0.33,3762153:0.27",2,2
2811436,2,"AL005SH78XPPINDFAS-3780919",3780919,25.4,"FALSE","3780921:0.50,3780919:0.47,3780923:0.47,3780925:0.39,3780929:0.33,3780927:0.32",2,2
281205,1,"CA027SH02KTPINDFAS-2871811",2871811,24.9,"TRUE","2871811:0.59,2871813:0.50,2871809:0.43,2871805:0.40,2871815:0.39,2871807:0.39",1,1
281205,1,"LA858SH98SEBINDFAS-2884811",2884811,24.7,"TRUE","2884813:0.56,2884811:0.56,2884809:0.46,2884815:0.46,2884807:0.38,2884805:0.37",1,1
2812155,1,"EX865SH18IGNINDFAS-2921667",2921667,24.1,"FALSE","2921665:0.59,2921667:0.52,2921663:0.51,2921669:0.43,2921673:0.40,2921671:0.40",1,1
2817638,1,"JC046SH82XCFINDFAS-1958556",1958556,25.55,"TRUE","1958556:0.67,1958555:0.58,1958557:0.57,1958554:0.47,1958553:0.36,1958552:0.27,1958551:0.18",8,3
2820819,2,"UN573SH86UPLINDFAS-2243074",2243074,27.8,"FALSE","2243075:0.59,2243076:0.51,2243074:0.48,2243077:0.40,2243073:0.40,2243072:0.39",1,1
2821503,1,"IN071SH22VOBINDFAS-2182934",2182934,23.3,"TRUE","2182934:0.40,2182933:0.40,2182935:0.38,2182932:0.35,2182936:0.31,2182938:0.27,2182937:0.27",3,3
2821503,2,"CO036SH44ZMPINDFAS-2901093",2901093,27.5,"FALSE","2901085:0.48,2901083:0.44,2901093:0.41,2901081:0.33,2901097:0.33,2901095:0.32,2901089:0.28,2901087:0.18,2901091:0.10",2,2
2822866,1,"CA027SH38WZLINDFAS-2896131",2896131,23.8,"FALSE","2896133:0.61,2896135:0.52,2896131:0.45,2896137:0.39,2896129:0.32,2896127:0.25",4,2
2823759,1,"CA027SH70HGFINDFAS-3332173",3332173,25.7,"TRUE","3332173:0.58,3332171:0.51,3332175:0.45,3332165:0.40,3332167:0.39,3332169:0.38",1,1
2823759,1,"CA027SH72HGDINDFAS-3332163",3332163,26.6,"FALSE","3332161:0.58,3332159:0.51,3332163:0.45,3332153:0.40,3332155:0.39,3332157:0.38",1,1
2827050,1,"CA027SH35ABOINDFAS-1180080",1180080,25.7,"TRUE","1180080:0.45,1180079:0.40,1180081:0.36,1180078:0.28,1180077:0.20,1180076:0.16",13,5
2831451,1,"MI162SH08FCXINDFAS-1867280",1867280,23.55,"FALSE","1867281:0.71,1867282:0.60,1867280:0.59,1867283:0.51,1867279:0.50,1867284:0.40",3,1
2833507,1,"CA027SH44QOLINDFAS-2052582",2052582,22.9,"FALSE","2052583:0.48,2052584:0.43,2052582:0.37,2052585:0.34,2052581:0.31,2052586:0.24",4,2
28391,1,"ZC657SH56ZXFINDFAS-3610825",3610825,24.3,"TRUE","3610825:0.50,3610829:0.50,3610827:0.44,3610831:0.42,3610823:0.41,3610821:0.35",2,2
2839590,1,"ZC657SH82SEBINDFAS-2355621",2355621,25,"TRUE","2355621:0.60,2355623:0.52,2355619:0.50,2355625:0.43,2355615:0.40,2355617:0.40",1,1
2839681,1,"IN071SH82FWFINDFAS-1811727",1811727,22.7,"FALSE","1811728:0.57,1811729:0.54,1811727:0.48,1811730:0.44,1811732:0.38,1811731:0.38",1,1
2841639,1,"ZC657SH40ZLRINDFAS-1613496",1613496,23.55,"FALSE","1613497:0.60,1613498:0.50,1613496:0.50,1613499:0.43,1613495:0.42",1,1
284233,1,"IN071SH08TFZINDFAS-2238862",2238862,24,"FALSE","2238863:0.53,2238864:0.53,2238862:0.44,2238865:0.44,2238861:0.36,2238860:0.30",3,2
284233,1,"ZC657SH46SJHINDFAS-3840283",3840283,24.3,"FALSE","3840285:0.57,3840287:0.50,3840283:0.48,3840289:0.41,3840281:0.38,3840279:0.33",3,2
284608,1,"ZC657SH33TLAINDFAS-1898284",1898284,23,"TRUE","1898284:0.60,1898285:0.52,1898286:0.42,1898289:0.40,1898287:0.40,1898288:0.40",1,1
284608,1,"CA028SH87WIEINDFAS-1436550",1436550,23.6,"TRUE","1436550:0.52,1436551:0.43,1436555:0.39,1436552:0.39,1436553:0.39,1436554:0.38",1,1
2849100,1,"FI053SH07BCAINDFAS-2019710",2019710,24.13,"FALSE","2019709:0.62,2019710:0.54,2019708:0.52,2019711:0.45,2019712:0.36",4,2
2849473,1,"ZC657SH47YRWINDFAS-2069694",2069694,25,"TRUE","2069694:0.60,2069695:0.52,2069693:0.50,2069696:0.43,2069691:0.40,2069692:0.40",1,1
2850265,1,"LA037SH58UXDINDFAS-2411749",2411749,22.9,"FALSE","2411751:0.57,2411749:0.51,2411747:0.44,2411753:0.41,2411757:0.39,2411755:0.39",1,1
2850891,1,"JC046SH93XIKINDFAS-2123139",2123139,25.55,"TRUE","2123139:0.57,2123138:0.50,2123140:0.49,2123137:0.41,2123136:0.31,2123135:0.29",3,2
2851040,2,"WA757SH57JVUINDFAS-2216616",2216616,27.9,"FALSE","2216614:0.60,2216613:0.56,2216615:0.51,2216612:0.48,2216616:0.39",1,1
2851724,1,"CA027SH13OICINDFAS-1938054",1938054,24.9,"TRUE","1938054:0.49,1938056:0.45,1938055:0.44,1938053:0.36,1938051:0.33,1938052:0.33",2,2
2853435,1,"CA028SH18XRXINDFAS-896699",896699,25,"TRUE","896699:0.55,896700:0.48,896698:0.46,896701:0.39,896697:0.36,896696:0.29",7,4
2856,1,"CR037SH92EBJINDFAS-3738251",3738251,23.622,"FALSE","3738257:0.47,3738259:0.43,3738255:0.39,3738253:0.25,3738251:0.19,3738249:0.13",19,4
2857404,1,"MY465SH36GHNINDFAS-3390785",3390785,23.55,"TRUE","3390785:0.70,3390783:0.61,3390787:0.58,3390789:0.46,3390791:0.37,3390793:0.27",6,2
2858139,1,"CA027SH80IUHINDFAS-3219979",3219979,23.8,"TRUE","3219979:0.47,3219981:0.43,3219977:0.42,3219975:0.37,3219983:0.34,3219985:0.33",2,2
2859727,1,"CA027SH42UKFINDFAS-2530291",2530291,26.6,"FALSE","2530289:0.54,2530287:0.47,2530291:0.42,2530285:0.33,2530283:0.23,2530281:0.22",5,2
286147,2,"GE778SH70XBHINDFAS-2601231",2601231,27.9,"TRUE","2601231:0.46,2601233:0.41,2601229:0.41,2601227:0.33,2601225:0.30,2601223:0.23",6,3
2861630,2,"NI091SH18EWZINDFAS-2974527",2974527,29,"FALSE","2974525:0.27,2974523:0.21,2974527:0.21,2974521:0.19,2974529:0.17,2974519:0.16",18,9
2861630,2,"NI091SH02AKNINDFAS-2611827",2611827,30,"FALSE","2611823:0.27,2611821:0.21,2611825:0.21,2611819:0.19,2611827:0.17,2611817:0.16",18,9
2864640,1,"LA037SH88VDRINDFAS-2412769",2412769,23.8,"TRUE","2412769:0.48,2412771:0.43,2412767:0.37,2412773:0.34,2412765:0.33,2412775:0.33",2,2
2865,1,"JC046SH82TIVINDFAS-2357393",2357393,25,"TRUE","2357393:0.45,2357397:0.45,2357395:0.40,2357391:0.38,2357389:0.30,2357387:0.24",7,3
2866005,1,"LA037SH12NJVINDFAS-2342243",2342243,26.6,"FALSE","2342237:0.41,2342239:0.37,2342235:0.36,2342233:0.31,2342241:0.29,2342243:0.28",3,3
2866057,2,"AL005SH76XPRINDFAS-3780937",3780937,26.7,"TRUE","3780937:0.60,3780939:0.52,3780935:0.51,3780933:0.47,3780941:0.44,3780931:0.43",1,1
2866736,3,"DI040SH02PYZINDFAS-1720465",1720465,14.39,"FALSE","1720467:0.50,1720466:0.47,1720468:0.47,1720465:0.44,1720469:0.44,1720470:0.42",4,3
2868415,1,"IN071SH00PXVINDFAS-2103445",2103445,23.3,"TRUE","2103445:0.59,2103446:0.56,2103444:0.50,2103447:0.46,2103448:0.37,2103449:0.27",12,4
