"CustomerNo","fk_catalog_segment","sku_simple","id_catalog_simple","avg_size","prediction","simple_list","cluster_total","profiles"
921607,1,"MY465SH96GFFINDFAS-3390431",3390431,25.55,"FALSE","3390425:0.60,3390423:0.52,3390427:0.50,3390433:0.40,3390429:0.40,3390431:0.40",1,1
9221823,1,"LO470SH38QFPINDFAS-4211951",4211951,23.55,"FALSE","4211949:0.54,4211951:0.46,4211955:0.35,4211953:0.25,4211957:0.25,4211959:0.25",4,2
9221823,1,"JO152SH58OGFINDFAS-778073",778073,23,"TRUE","778073:0.54,778074:0.46,778075:0.35,778077:0.25,778076:0.25",4,2
9222520,1,"AD004SH88SOHINDFAS-4036531",4036531,24.8,"TRUE","4036531:0.49,4036533:0.48,4036535:0.39,4036537:0.30,4036539:0.22",2,2
9226888,1,"AD004SH53IQSINDFAS-1463304",1463304,25.7,"FALSE","1463303:0.60,1463304:0.52,1463305:0.41,1463306:0.29,1463307:0.17",4,2
9226888,1,"AD004SH53IQSINDFAS-1463303",1463303,24.8,"TRUE","1463303:0.60,1463304:0.52,1463305:0.41,1463306:0.29,1463307:0.17",4,2
9228037,2,"WA757SH66ADPINDFAS-3554729",3554729,27.9,"FALSE","3554727:0.57,3554725:0.48,3554723:0.44,3554729:0.42,3554721:0.37",3,2
922949,1,"LA037SH62UWZINDFAS-2411727",2411727,23.8,"FALSE","2411723:0.38,2411725:0.37,2411727:0.35,2411729:0.32,2411731:0.25,2411733:0.24",4,4
9231467,1,"MI162SH12JEPINDFAS-3220679",3220679,25.55,"TRUE","3220679:0.67,3220677:0.58,3220681:0.57,3220675:0.47,3220673:0.36,3220671:0.27",5,2
9233812,1,"BR408SH64RZZINDFAS-2292567",2292567,25.5,"TRUE","2292567:0.49,2292568:0.45,2292566:0.43,2292569:0.33,2292565:0.33,2292570:0.24",2,2
9234386,2,"CL034SH04XWHINDFAS-3781733",3781733,24.8,"FALSE","3781741:0.56,3781739:0.51,3781737:0.43,3781735:0.40,3781733:0.37,3781731:0.31",1,1
9234386,2,"CL034SH04XWHINDFAS-3781731",3781731,24.1,"FALSE","3781741:0.56,3781739:0.51,3781737:0.43,3781735:0.40,3781733:0.37,3781731:0.31",1,1
9242011,1,"ST446SH00OFBINDFAS-2935245",2935245,24,"FALSE","2935251:0.64,2935253:0.61,2935249:0.60,2935247:0.52,2935245:0.43,2935243:0.40,2935241:0.35,2935239:0.33,2935237:0.33,2935235:0.32",2,1
9243164,1,"IN071SH72FADINDFAS-3799749",3799749,24,"FALSE","3799751:0.56,3799753:0.56,3799749:0.46,3799755:0.46,3799747:0.38,3799745:0.37,3799743:0.33",1,1
9249010,2,"MA020SH09SDMINDFAS-1658603",1658603,26.3,"FALSE","1658604:0.57,1658603:0.55,1658605:0.49,1658602:0.47,1658606:0.41,1658601:0.40",1,1
9249378,1,"CA027SH04XATINDFAS-2896337",2896337,24.9,"FALSE","2896333:0.49,2896335:0.44,2896337:0.43,2896331:0.43,2896339:0.34,2896341:0.33",2,2
925726,1,"PU102SH70LNDINDFAS-2812139",2812139,25,"FALSE","2812141:0.40,2812139:0.39,2812135:0.33,2812137:0.28",5,4
9260133,1,"MB095SH14XXLINDFAS-1440901",1440901,24.3,"TRUE","1440901:0.60,1440902:0.50,1440900:0.50,1440903:0.43,1440899:0.42,1440898:0.40,1440904:0.40",1,1
9260133,1,"PI727SH86HKJINDFAS-3393895",3393895,23.5,"FALSE","3393897:0.57,3393899:0.53,3393895:0.49,3393901:0.43,3393893:0.40,3393903:0.40",1,1
9271039,2,"AN429SH72KHJINDFAS-1307356",1307356,25.3,"FALSE","1307357:0.56,1307358:0.55,1307356:0.47,1307359:0.47,1307360:0.40",1,1
9271039,2,"CO167SH66IKRINDFAS-4073261",4073261,25.1,"FALSE","4073265:0.55,4073263:0.52,4073267:0.47,4073261:0.44,4073271:0.39,4073269:0.39",1,1
9271039,2,"WO136SH66BLHINDFAS-2020736",2020736,25.7,"FALSE","2020737:0.56,2020738:0.55,2020736:0.52,2020735:0.44,2020739:0.39",1,1
9271041,1,"MI162SH08JIPINDFAS-3221299",3221299,24.3,"TRUE","3221299:0.57,3221301:0.48,3221297:0.47,3221303:0.43,3221295:0.40,3221305:0.36",3,2
9271754,1,"TE228SH46AZXINDFAS-2965933",2965933,23.5,"FALSE","2965941:0.41,2965943:0.41,2965937:0.41,2965939:0.39,2965935:0.37,2965933:0.31",3,3
9275249,1,"ST446SH12YYPINDFAS-2668843",2668843,23.5,"FALSE","2668841:0.60,2668843:0.53,2668839:0.53,2668845:0.49,2668837:0.49,2668847:0.46,2668835:0.40,2668849:0.39,2668851:0.39,2668853:0.37",1,1
9276319,1,"CA027SH19JTKINDFAS-2216414",2216414,22.9,"FALSE","2216415:0.55,2216416:0.54,2216417:0.42,2216414:0.42,2216413:0.35,2216418:0.29",4,2
9276382,1,"AD761SH16QCXINDFAS-3706217",3706217,27.3,"FALSE","3706211:0.50,3706215:0.41,3706213:0.39,3706217:0.37,3706219:0.29",3,2
9276483,2,"YE982SH42YBTINDFAS-2013120",2013120,26.35,"FALSE","2013122:0.59,2013121:0.53,2013120:0.45,2013118:0.40,2013119:0.39",1,1
9276483,2,"YE982SH36CXVINDFAS-3677485",3677485,26.35,"FALSE","3677489:0.59,3677487:0.53,3677485:0.45,3677481:0.40,3677483:0.39",1,1
9277103,1,"ZC657SH84HVNINDFAS-2630745",2630745,25,"TRUE","2630745:0.80,2630747:0.70,2630743:0.67,2630749:0.58,2630741:0.53,2630739:0.43",6,1
9281757,2,"NI091SH41FECINDFAS-4011116",4011116,26,"TRUE","4011116:0.56,4011114:0.44,4011118:0.43,4011120:0.40,4011122:0.37,4011124:0.36",1,1
9287898,1,"LA409SH64XSXINDFAS-1063950",1063950,23.81,"TRUE","1063950:0.57,1063951:0.54,1063949:0.53,1063952:0.45,1063948:0.44,1063953:0.40,1063954:0.38",1,1
9288476,1,"CA028SH70XIVINDFAS-2840833",2840833,24.2,"FALSE","2840831:0.66,2840833:0.57,2840835:0.47,2840837:0.38,3712611:0.33,2840839:0.32",2,1
9288476,1,"CA028SH66TPHINDFAS-3712097",3712097,24.2,"FALSE","3712095:0.66,3712097:0.57,3712099:0.47,3712101:0.38,3712105:0.33,3712103:0.32",2,1
928936,1,"MI162SH46FLDINDFAS-3212829",3212829,25,"FALSE","3212831:0.57,3212829:0.50,3212833:0.49,3212827:0.41,3212825:0.31,3212823:0.29",3,2
9290114,1,"BL542SH12NWPINDFAS-3408311",3408311,24,"FALSE","3408309:0.59,3408311:0.54,3408313:0.47,3408319:0.40,3408315:0.40,3408317:0.40",1,1
9290987,1,"IN071SH60FAPINDFAS-3799833",3799833,24,"FALSE","3799835:0.56,3799837:0.56,3799839:0.46,3799833:0.46,3799831:0.38,3799829:0.37,3799827:0.33",1,1
9290987,1,"IN071SH60FAPINDFAS-3799835",3799835,24.7,"TRUE","3799835:0.56,3799837:0.56,3799839:0.46,3799833:0.46,3799831:0.38,3799829:0.37,3799827:0.33",1,1
9291716,1,"CA027SH02AFTINDFAS-4054611",4054611,24.9,"FALSE","4054609:0.57,4054611:0.47,4054607:0.45,4054605:0.40,4054615:0.39,4054613:0.39",1,1
9292271,2,"GA180SH88VZZINDFAS-2120027",2120027,27.9,"FALSE","2120026:0.56,2120025:0.53,2120027:0.44,2120029:0.40,2120028:0.40,2120030:0.33",1,1
9292271,2,"AL005SH06LYBINDFAS-1645896",1645896,26,"FALSE","1645897:0.60,1645898:0.52,1645896:0.51,1645895:0.47,1645899:0.44,1645894:0.43",1,1
9298567,2,"GA180SH79OEEINDFAS-1155797",1155797,27,"TRUE","1155797:0.59,1155796:0.50,1155798:0.47,1155799:0.40,1155800:0.40,1155801:0.33",1,1
9303967,1,"IL755SH14WQRINDFAS-3016119",3016119,25.7,"TRUE","3016119:0.69,3016117:0.61,3016121:0.54,3016115:0.42,3016111:0.29,3016113:0.28",3,1
9304573,2,"NI091SH18RBHINDFAS-4592002",4592002,27,"TRUE","4592002:0.62,4592001:0.56,4592003:0.47,4592000:0.34,4592004:0.33,4592005:0.30,4592006:0.23",2,1
9304762,1,"FL828SH18RYJINDFAS-4593832",4593832,25.3,"TRUE","4593832:0.66,4593836:0.66,4593833:0.55,4593835:0.55,4593834:0.43",3,1
9305518,2,"FI053SH68KAXINDFAS-2569355",2569355,26.04,"FALSE","2569361:0.59,2569359:0.51,2569357:0.42,2569355:0.40,2569353:0.39,2569351:0.37",1,1
930562,1,"MI877SH02NVHINDFAS-3050347",3050347,24.3,"TRUE","3050347:0.67,3050349:0.56,3050345:0.55,3050351:0.47,3050343:0.47,3050353:0.37",2,1
930562,1,"MI877SH04NVFINDFAS-3050335",3050335,24.3,"TRUE","3050335:0.67,3050337:0.56,3050333:0.55,3050339:0.47,3050331:0.47,3050341:0.37",2,1
930618,1,"TR637SH57RMGINDFAS-4656861",4656861,23.7,"TRUE","4656861:0.39,4656862:0.37,4656863:0.36,4656860:0.31,4656864:0.29,4656865:0.26",6,3
9311185,1,"SU068SH52XYDINDFAS-4049585",4049585,25.1,"FALSE","4049587:0.43,4049581:0.42,4049585:0.40,4049583:0.39,4049579:0.35,4049589:0.33",5,3
9312637,2,"JE157SH72KDJINDFAS-2988041",2988041,27.3,"TRUE","2988041:0.64,2988043:0.59,2988039:0.55,2988045:0.49,2988037:0.44,2988035:0.34",2,1
931686,2,"AN429SH64LTVINDFAS-3228343",3228343,25.3,"FALSE","3228345:0.60,3228343:0.51,3228347:0.51,3228349:0.43,3228351:0.40,3228353:0.40",1,1
9320066,1,"ZC657SH94ZVTINDFAS-3610597",3610597,24.3,"TRUE","3610597:0.60,3610599:0.50,3610595:0.50,3610601:0.43,3610593:0.42,3610603:0.40",1,1
9320671,1,"ZE980SH31LMIINDFAS-1933958",1933958,24.6,"TRUE","1933959:0.70,1933958:0.70,1933960:0.54,1933957:0.54,1933956:0.39,1933955:0.27",31,4
9320671,1,"JC046SH37DBQINDFAS-2200347",2200347,25,"TRUE","2200347:0.77,2200348:0.67,2200346:0.65,2200349:0.56,2200345:0.51,2200344:0.41",31,4
9320671,1,"MB095SH17XXIINDFAS-1440881",1440881,25,"TRUE","1440881:0.77,1440882:0.67,1440880:0.65,1440883:0.56,1440879:0.51,1440878:0.41,1440877:0.30",31,4
9321723,2,"AD004SH36WCLINDFAS-1436017",1436017,25.5,"TRUE","1436017:0.48,1436018:0.45,1436019:0.44,1436016:0.37,1436020:0.33,1436021:0.33,3957435:0.27",2,2
9322819,2,"CO036SH30EBPINDFAS-1187923",1187923,25.5,"TRUE","1187923:0.55,1187922:0.52,1187921:0.45,1187924:0.41,1187925:0.40,1187927:0.39,1187926:0.38,1187920:0.32,1187919:0.19",1,1
9323902,1,"CA027SH12XALINDFAS-2896291",2896291,25.7,"FALSE","2896289:0.59,2896291:0.50,2896287:0.43,2896283:0.40,2896293:0.39,2896285:0.39",1,1
9323902,1,"CA027SH07CEEINDFAS-1620389",1620389,25.7,"FALSE","1620388:0.59,1620389:0.50,1620387:0.43,1620385:0.40,1620390:0.39,1620386:0.39",1,1
9323902,1,"CA027SH78RUNINDFAS-2460323",2460323,25.7,"FALSE","2460321:0.59,2460323:0.50,2460319:0.43,2460315:0.40,2460325:0.39,2460317:0.39",1,1
9324179,2,"DC114SH80DBVINDFAS-3795565",3795565,26,"TRUE","3795565:0.39,3795563:0.35,3795567:0.33,3795569:0.26,3795571:0.19,3795573:0.15",8,5
932516,3,"KI446SH10LKBINDFAS-2221107",2221107,16.25,"TRUE","2221107:0.42,2221106:0.42,2221108:0.41,2221105:0.39,2221109:0.39,2221110:0.37",3,3
9325472,1,"YE982SH76AXRINDFAS-1682944",1682944,24.5,"FALSE","1682942:0.58,1682943:0.54,1682944:0.47,1682945:0.40,1682946:0.39,1682947:0.37",1,1
9328042,1,"CA027SH86EPHINDFAS-3386287",3386287,24.9,"TRUE","3386287:0.59,3386289:0.50,3386285:0.43,3386281:0.40,3386291:0.39,3386283:0.39",1,1
9328042,1,"CA027SH86EPHINDFAS-3386285",3386285,23.8,"FALSE","3386287:0.59,3386289:0.50,3386285:0.43,3386281:0.40,3386291:0.39,3386283:0.39",1,1
9333989,2,"PR101SH21NMCINDFAS-1312906",1312906,25.4,"FALSE","1312908:0.44,1312907:0.41,1312906:0.39,1312909:0.38,1312910:0.32",5,4
9336392,1,"ZC657SH32OYLINDFAS-2286445",2286445,23.55,"FALSE","2286444:0.60,2286445:0.52,2286446:0.42,2286448:0.40,2286447:0.40,2286449:0.40",1,1
933848,2,"AM360SH04HITINDFAS-1871212",1871212,25.7,"FALSE","1871214:0.54,1871215:0.45,1871213:0.45,1871212:0.41,1871216:0.40,1871211:0.34",3,2
9340290,1,"JC046SH56OMDINDFAS-2047498",2047498,23.55,"TRUE","2047498:0.57,2047497:0.50,2047499:0.47,2047496:0.42,2047500:0.38,2047501:0.31,2047502:0.29",3,2
9340290,1,"WE888SH82WMBINDFAS-4671748",4671748,23.5,"TRUE","4671748:0.56,4671749:0.51,4671750:0.45,4671751:0.38,4671746:0.31,4671747:0.27",3,2
9340674,1,"MI162SH04JEXINDFAS-3220727",3220727,24.3,"FALSE","3220725:0.60,3220723:0.52,3220727:0.50,3220729:0.40,3220719:0.40,3220721:0.40",1,1
9342521,1,"AC753SH04DRNINDFAS-1919002",1919002,27.01,"FALSE","1919001:0.77,1919000:0.63,1919002:0.63,1919003:0.46,1919004:0.31",5,1
9342521,1,"ZC657SH12SGTINDFAS-3839891",3839891,25.55,"FALSE","3839893:0.78,3839891:0.66,3839889:0.56,3839887:0.43,3839885:0.30,3839883:0.22",5,1
9344035,2,"CO036SH44ZMPINDFAS-2901095",2901095,28.5,"TRUE","2901095:0.53,2901093:0.53,2901085:0.40,2901097:0.40,2901083:0.38,2901081:0.35,2901089:0.30,2901087:0.21,2901091:0.12",1,1
9344505,2,"JE157SH16KFNINDFAS-2988371",2988371,25.3,"FALSE","2988373:0.56,2988375:0.55,2988371:0.47,2988377:0.47,2988381:0.40,2988379:0.40",1,1
9344635,2,"UN573SH15VVOINDFAS-1435012",1435012,27,"FALSE","1435011:0.57,1435012:0.47,1435014:0.39,1435013:0.38,1435015:0.38,1435016:0.35",1,1
934472,1,"MI162SH12JEPINDFAS-3220679",3220679,25.55,"FALSE","3220677:0.60,3220679:0.52,3220675:0.50,3220681:0.43,3220671:0.40,3220673:0.40",1,1
9345036,3,"KI446SH27KDSINDFAS-2154164",2154164,14.25,"TRUE","2154164:0.47,2154163:0.44,2154162:0.40,2154161:0.38,2154160:0.35,2154159:0.33",2,1
934660,1,"MY465SH02NEFINDFAS-4203635",4203635,24.3,"FALSE","4203627:0.60,4203629:0.52,4203635:0.50,4203633:0.40,4203631:0.40",1,1
9347819,2,"AN429SH87RQAINDFAS-1483299",1483299,26.7,"TRUE","1483299:0.57,1483300:0.50,1483298:0.48,1483301:0.41,1483297:0.39",3,2
9348502,1,"IN071SH74FWNINDFAS-1811777",1811777,24,"FALSE","1811776:0.56,1811775:0.56,1811777:0.46,1811778:0.40,1811780:0.38,1811779:0.38",1,1
9348502,1,"AD113SH38FJHINDFAS-3565831",3565831,24.96,"FALSE","3565825:0.60,3565827:0.51,3565829:0.42,3565831:0.40,3565833:0.39,3565835:0.39",1,1
9349892,2,"CO036SH34VDP-105549",105549,26.5,"FALSE","105550:0.60,105551:0.47,105549:0.47,105552:0.39,105548:0.38,105547:0.35,105546:0.30,105545:0.21,105544:0.12",1,1
9350652,3,"KI446SH18LLPINDFAS-927666",927666,16.25,"NOPRED","927667:0.50,927666:0.49,927665:0.49,927668:0.47,927664:0.46,927669:0.45",2,2
9355384,3,"TO179SH42WXHINDFAS-4357008",4357008,23.7,"TRUE","4357008:0.58,4357006:0.55,4357004:0.52,4357002:0.48,4357000:0.45,1550932:0.40,1550930:0.40,1550931:0.40,1550928:0.40,1550933:0.39,1550929:0.38",1,1
9356323,1,"MI162SH84SUHINDFAS-2405909",2405909,25,"TRUE","2405909:0.57,2405911:0.50,2405907:0.48,2405913:0.41,2405905:0.38,2405903:0.31",3,2
9360312,1,"ZC657SH19TYAINDFAS-1950228",1950228,24.3,"TRUE","1950228:0.60,1950229:0.50,1950227:0.50,1950230:0.43,1950226:0.42,1950231:0.40",1,1
9367271,1,"LA077SH07ISIINDFAS-4697361",4697361,23.55,"TRUE","4697361:0.57,4697360:0.50,4697356:0.47,4697357:0.38,4697358:0.31,4697359:0.29",3,2
936759,1,"MI162SH94UGJINDFAS-2409391",2409391,26.2,"FALSE","2409389:0.50,2409387:0.50,2409391:0.42,2409385:0.42,2409383:0.33,2409381:0.33",2,2
936759,1,"LA037SH70USVINDFAS-2411087",2411087,26.6,"FALSE","2411083:0.49,2411085:0.48,2411087:0.38,2411081:0.36,2411077:0.33,2411079:0.33",2,2
9372828,1,"IN071SH60DHRINDFAS-3382473",3382473,24,"TRUE","3382473:0.52,3382475:0.50,3382477:0.43,3382471:0.43,3382469:0.35,3382479:0.34",5,3
9372828,1,"IN071SH60DHRINDFAS-3382471",3382471,23.3,"FALSE","3382473:0.52,3382475:0.50,3382477:0.43,3382471:0.43,3382469:0.35,3382479:0.34",5,3
937667,1,"MY465SH20NHJINDFAS-4204047",4204047,25,"FALSE","4204043:0.50,4204039:0.45,4204047:0.42,4204041:0.38,4204045:0.35",4,2
9377087,2,"SP782SH26HRXINDFAS-2746725",2746725,10.7,"NOPRED","NOPRED",2,2
937839,2,"KN667SH62TTTINDFAS-3009859",3009859,26.7,"FALSE","3009861:0.55,3009863:0.49,3009859:0.49,3009857:0.40,3009853:0.40,3009855:0.40",1,1
9379570,1,"LY865SH90RMRINDFAS-3477473",3477473,23,"TRUE","3477473:0.60,3477471:0.49,3477475:0.49,3477481:0.40,3477477:0.39,3477479:0.39",1,1
9379570,1,"LO961SH90JENINDFAS-3163317",3163317,23,"TRUE","3163317:0.60,3163319:0.52,3163321:0.42,3163327:0.40,3163323:0.40,3163325:0.40",1,1
9379570,1,"HM567SH73ERIINDFAS-4009150",4009150,23.55,"FALSE","4009148:0.60,4009150:0.52,4009152:0.42,4009156:0.40,4009154:0.40,4009158:0.40",1,1
9379570,1,"SA038SH26EUZINDFAS-2621419",2621419,23,"TRUE","2621419:0.60,2621421:0.52,2621423:0.42,2621429:0.40,2621425:0.40,2621427:0.40",1,1
9379570,1,"MI162SH98UGFINDFAS-2409357",2409357,23,"TRUE","2409357:0.60,2409359:0.52,2409361:0.42,2409363:0.40,2409365:0.40,2409367:0.40",1,1
9379690,1,"PU102SH82LURINDFAS-3817279",3817279,24,"TRUE","3817279:0.53,3817281:0.48,3817277:0.40,3817283:0.35,3817275:0.27,3817285:0.27",3,2
9379690,1,"PU102SH82LURINDFAS-3817277",3817277,23,"FALSE","3817279:0.53,3817281:0.48,3817277:0.40,3817283:0.35,3817275:0.27,3817285:0.27",3,2
9380642,1,"LA037SH96NKLINDFAS-2342337",2342337,25.7,"FALSE","2342339:0.56,2342337:0.44,2342331:0.42,2342329:0.37,2342333:0.35,2342335:0.33",3,2
9381882,2,"AN429SH30LGZINDFAS-2811531",2811531,28,"FALSE","2811527:0.60,2811529:0.52,2811525:0.51,2811531:0.43,2811533:0.41",1,1
9382104,2,"CL034SH06UBXINDFAS-2656803",2656803,27.3,"TRUE","2656803:0.57,2656805:0.49,2656801:0.49,2656799:0.40,2656797:0.37",1,1
9384176,1,"SH405SH09NLMINDFAS-4467030",4467030,25,"FALSE","4467026:0.53,4467028:0.44,4467034:0.40,4467032:0.40,4467036:0.40,4467030:0.40",1,1
938702,1,"FI537SH18OMRINDFAS-3469773",3469773,23.55,"FALSE","3469775:0.50,3469777:0.50,3469779:0.44,3469773:0.41,3469781:0.36,3469771:0.35",2,2
9389667,2,"CO036SH91AEE-557",557,27.5,"TRUE","557:0.60,94181:0.47,558:0.47,559:0.39,556:0.38,94180:0.35,555:0.30,554:0.21,553:0.12",1,1
9393254,1,"SU068SH52XYDINDFAS-4049585",4049585,25.1,"FALSE","4049587:0.58,4049585:0.54,4049583:0.45,4049589:0.44,4049579:0.39,4049581:0.38",1,1
9393254,1,"VA613SH28VKXINDFAS-3717115",3717115,25.5,"TRUE","3717115:0.59,3717117:0.47,3717113:0.45,3717111:0.40,3717109:0.39,3717107:0.32",1,1
9397804,1,"LA037SH76UWLINDFAS-2411641",2411641,24.9,"FALSE","2411645:0.59,2411643:0.46,2411647:0.40,2411649:0.39,2411641:0.39,2411639:0.38",1,1
9400460,1,"PU102SH21THAINDFAS-4355302",4355302,25,"TRUE","4355302:0.50,4355304:0.38,4355300:0.38,4355308:0.27,4355306:0.23",4,3
9405352,1,"LA409SH12KFFINDFAS-3692507",3692507,25.4,"TRUE","3692507:0.49,3692505:0.44,3692499:0.40,3692503:0.39,3692501:0.38",1,1
9405352,1,"MI162SH78FNTINDFAS-3213241",3213241,26.2,"TRUE","3213241:0.60,3213239:0.51,3213237:0.43,3213233:0.40,3213235:0.40,3213231:0.40",1,1
9405352,1,"ZE980SH25XBIINDFAS-2249523",2249523,26.3,"TRUE","2249523:0.59,2249522:0.49,2249521:0.39,2249519:0.39,2249520:0.39,2249518:0.38",1,1
9405485,1,"CA028SH50WJPINDFAS-1436773",1436773,23.55,"FALSE","1436774:0.60,1436775:0.50,1436773:0.50,1436776:0.43,1436772:0.42,1436777:0.40",1,1
9405485,1,"JC046SH05EVMINDFAS-1627103",1627103,24.3,"TRUE","1627103:0.60,1627104:0.50,1627102:0.50,1627105:0.43,1627101:0.42,1627100:0.40,1627106:0.40",1,1
9406589,1,"MY465SH60NJRINDFAS-4204343",4204343,24.3,"FALSE","4204345:0.50,4204347:0.50,4204343:0.42,4204341:0.33,4204339:0.27",4,2
9409569,2,"AN429SH71PNSINDFAS-1653527",1653527,28,"TRUE","1653527:0.51,1653526:0.41,1653523:0.40,1653524:0.40,1653525:0.40",1,1
9410631,1,"MY465SH26TYBINDFAS-2949383",2949383,25,"FALSE","2949381:0.60,2949383:0.50,2949379:0.50,2949373:0.43,2949377:0.42,2949375:0.40",1,1
9420278,1,"LE080SH44AIDINDFAS-3787267",3787267,25.4,"TRUE","3787267:0.58,3787269:0.58,3787265:0.54,3787263:0.45,3787259:0.40,3787261:0.38",1,1
9421810,1,"PU102SH80OFJINDFAS-3645267",3645267,25,"FALSE","3645269:0.57,3645267:0.43,3645265:0.40,3645263:0.40,3645261:0.36",1,1
9422336,1,"CO042SH33MUSINDFAS-2161163",2161163,25.3,"FALSE","2161161:0.60,2161162:0.50,2161160:0.50,2161159:0.42,2161163:0.42,2161164:0.38",1,1
9422624,2,"KN667SH08PDJINDFAS-2049092",2049092,26.7,"TRUE","2049092:0.50,2049093:0.46,2049091:0.42,2049094:0.41,2049090:0.39,2049089:0.33",2,2
9427468,1,"ST446SH15YKEINDFAS-3992258",3992258,22.5,"FALSE","3992266:0.62,3992268:0.62,3992264:0.59,3992270:0.54,3992262:0.54,3992260:0.47,3992272:0.42,3992258:0.39,3992256:0.34,3992254:0.27",2,1
942777,2,"SU068SH27ALOINDFAS-3998296",3998296,25.4,"TRUE","3998298:0.37,3998296:0.37,3998300:0.31,3998302:0.26,3998304:0.20",26,7
9433554,1,"PU102SH51TCAINDFAS-4354560",4354560,25,"FALSE","4354556:0.60,4354554:0.46,4354558:0.46,4354560:0.40,4354562:0.38",1,1
9438964,1,"PU102SH29HCOINDFAS-4356948",4356948,25,"FALSE","4356946:0.62,4356948:0.56,4013848:0.47,4013850:0.40,4013846:0.31",2,1
9442117,2,"RE292SH64WKPINDFAS-3489433",3489433,26.7,"TRUE","3489433:0.51,3489435:0.43,3489439:0.40,3489437:0.40,3489441:0.37,3489443:0.36",1,1
9443186,1,"SU068SH86PSNINDFAS-3704917",3704917,24.5,"TRUE","3704917:0.57,3704915:0.53,3704919:0.49,4043421:0.43,4043423:0.40,4043425:0.40",1,1
9446312,1,"TO327SH92ZDJINDFAS-3934717",3934717,25.3,"FALSE","3934713:0.72,3934715:0.60,3934717:0.47,3934719:0.34,3934721:0.23,3934723:0.17,3934725:0.14",6,1
9446312,1,"IN071SH72FHVINDFAS-3801147",3801147,23.3,"TRUE","3801147:0.75,3801149:0.72,3801145:0.64,3801151:0.59,3801153:0.47,3801143:0.44,3801155:0.34",6,1
94471,2,"CO036SH03QZWINDFAS-413733",413733,27.5,"FALSE","413731:0.64,413732:0.55,413730:0.49,413729:0.41,413733:0.40,413735:0.33,413734:0.32,413728:0.27,413727:0.12",2,1
944942,1,"MB095SH04IWLINDFAS-1464148",1464148,23.55,"FALSE","1464149:0.57,1464150:0.48,1464148:0.47,1464151:0.41,1464147:0.40,1464152:0.32,1464146:0.32",3,2
944942,1,"IL755SH40WTNINDFAS-3016557",3016557,22.9,"FALSE","3016559:0.50,3016561:0.49,3016563:0.39,3016557:0.39,3016555:0.32,3016565:0.28",3,2
944942,1,"BE043SH92CWXINDFAS-3264991",3264991,24.3,"TRUE","3264991:0.57,3264993:0.48,3264989:0.48,3264987:0.40,3264995:0.40",3,2
9450133,2,"JE157SH08MLJINDFAS-3230021",3230021,27.3,"FALSE","3230025:0.48,3230015:0.40,3230019:0.40,3230023:0.40,3230017:0.40,3230021:0.38",1,1
945118,2,"TO327SH82YOJINDFAS-3932699",3932699,28,"TRUE","3932699:0.67,3932701:0.56,3932697:0.56,3932703:0.46,3932695:0.46,3932705:0.37",2,1
9453265,2,"CR037SH72UVVINDFAS-2117459",2117459,25.4,"FALSE","2117462:0.59,2117463:0.54,2117461:0.49,2117464:0.44,2117460:0.42,2117459:0.39,2117465:0.37,2117458:0.31,2117457:0.27,2117456:0.20",1,1
9454436,2,"UN573SH08IMXINDFAS-4073613",4073613,27.8,"FALSE","4073609:0.57,4073611:0.47,4073615:0.39,4073613:0.38,4073617:0.38,4073619:0.35",1,1
94558,3,"PU102SH14DDPINDFAS-2024526",2024526,20,"TRUE","2024527:0.64,2024526:0.64,2024528:0.60,2024530:0.56,2024529:0.51",2,1
94558,3,"KI446SH54KFTINDFAS-3339545",3339545,20.5,"TRUE","3339545:0.67,3339547:0.63,3339543:0.62,3339549:0.61,3339541:0.59,3339551:0.58,3339553:0.54",2,1
9456542,2,"FI053SH47ZHCINDFAS-2310014",2310014,26.04,"FALSE","2310016:0.57,2310017:0.54,2310015:0.49,2310014:0.41,2310013:0.39,2310012:0.37",1,1
9458901,2,"LO085SH68SKPINDFAS-3479713",3479713,27.9,"FALSE","3479715:0.49,3479709:0.48,3479713:0.41,3479717:0.40,3479711:0.39,3479719:0.30",2,2
9464605,2,"YE982SH56SUHINDFAS-4096661",4096661,26.95,"FALSE","4096663:0.55,4096661:0.46,4096655:0.40,4096659:0.40,4096657:0.39",1,1
9466203,1,"RE105SH80MDJINDFAS-2391467",2391467,25.5,"FALSE","2391469:0.64,2391467:0.48,2391463:0.33,2391465:0.33",2,1
9466212,2,"UN573SH54XGNINDFAS-2897133",2897133,28.6,"FALSE","2897131:0.56,2897129:0.53,2897133:0.45,2897127:0.43,2897135:0.38,2897137:0.35",1,1
9467829,1,"EZ981SH40XIDINDFAS-2725031",2725031,24.7,"FALSE","2725035:0.59,2725037:0.54,2725033:0.52,2725031:0.48,2725039:0.39,2725041:0.39",1,1
9473093,1,"YE982SH54SYFINDFAS-4097257",4097257,24.5,"FALSE","4097259:0.50,4097257:0.48,4097255:0.46,4097261:0.45,4097263:0.40,4097253:0.40",2,2
9474858,2,"UN573SH86MNXINDFAS-3583629",3583629,28,"FALSE","3583631:0.48,3583625:0.40,3583629:0.40,3583621:0.39,3583627:0.39,3583623:0.39",1,1
9475713,1,"MI162SH94FJHINDFAS-3212541",3212541,23,"TRUE","3212541:0.52,3212543:0.44,3212539:0.40,3212537:0.40,3212535:0.40,3212545:0.40",1,1
